month,AR,Customer,Truck,Driver,Hours,start_time,end_time,gps_start,gps_end,Overlap,start_time_difference,end_time_difference,deviation_from_hours,Owner/Operator,Action Taken
4,3074,C-23,T-9,D-9,15.5,4/4/2023 5:30,4/4/2023 21:00,4/4/2023 5:40,4/4/2023 19:41,0,10,-79,-89,Barrett,0
4,3075,C-23,T-17,D-26,12.5,4/4/2023 18:00,4/5/2023 6:30,4/4/2023 17:12,4/5/2023 6:49,1,-48,19,67,Barrett,0
4,3076,C-53,T-32,D-18,37,4/4/2023 13:00,4/6/2023 2:00,4/4/2023 12:49,4/6/2023 1:26,0,-11,-34,-23,Barrett,0
4,3077,C-23,T-13,D-68,13.5,4/4/2023 17:30,4/5/2023 7:00,4/4/2023 17:53,4/5/2023 6:37,0,23,-23,-46,Barrett,0
4,3078,C-41,T-47,D-22,15.5,4/5/2023 5:30,4/5/2023 21:00,4/5/2023 6:09,4/5/2023 19:40,0,39,-80,-119,Gilmour,0
4,3079,C-34,T-4,D-1,14,4/5/2023 6:00,4/5/2023 20:00,4/5/2023 6:09,4/5/2023 18:52,0,9,-68,-77,Gilmour,0
4,3080,C-41,T-45,D-71,10,4/5/2023 4:00,4/5/2023 14:00,4/5/2023 5:04,4/5/2023 11:38,0,64,-142,-206,Barrett,0
4,3081,C-53,T-10,D-29,24,4/5/2023 5:00,4/6/2023 5:00,4/5/2023 5:44,4/6/2023 3:30,0,44,-90,-134,Wright,0
4,3082,C-49,T-15,D-56,6,4/5/2023 8:00,4/5/2023 14:00,4/5/2023 7:42,4/5/2023 13:54,0,-18,-6,12,Barrett,0
4,3083,C-41,T-8,D-11,15,4/5/2023 6:00,4/5/2023 21:00,4/5/2023 6:24,4/5/2023 20:08,0,24,-52,-76,Gilmour,0
4,3084,C-41,T-13,D-15,16,4/5/2023 16:30,4/6/2023 8:30,4/5/2023 16:44,4/6/2023 7:01,1,14,-89,-103,Barrett,0
4,3085,C-41,T-13,D-15,10.5,4/5/2023 20:30,4/6/2023 7:00,4/5/2023 20:10,4/6/2023 7:01,1,-20,1,21,Barrett,0
4,3086,C-41,T-28,D-27,14,4/5/2023 5:30,4/5/2023 19:30,4/5/2023 6:10,4/5/2023 18:28,0,40,-62,-102,Gilmour,0
4,3087,C-41,T-20,D-70,14,4/5/2023 5:30,4/5/2023 19:30,4/5/2023 5:51,4/5/2023 18:55,0,21,-35,-56,Mason,0
4,3088,C-41,T-44,D-61,14,4/5/2023 5:00,4/5/2023 19:00,4/5/2023 7:39,4/5/2023 11:54,0,159,-426,-585,Barrett,0
4,3089,C-23,T-46,D-51,7,4/5/2023 5:00,4/5/2023 12:00,4/5/2023 5:08,4/5/2023 11:31,0,8,-29,-37,Waters,0
4,3090,C-23,T-46,D-51,20,4/5/2023 12:00,4/6/2023 8:00,4/5/2023 11:31,4/6/2023 7:15,0,-29,-45,-16,Waters,0
4,3091,C-41,T-38,D-36,14,4/5/2023 5:30,4/5/2023 19:30,4/5/2023 5:49,4/5/2023 19:00,0,19,-30,-49,Mason,0
4,3092,C-41,T-34,D-37,10,4/5/2023 6:00,4/5/2023 16:00,4/5/2023 7:08,4/5/2023 16:00,0,68,0,-68,Barrett,0
4,3093,C-41,T-41,D-10,6,4/5/2023 14:00,4/5/2023 20:00,4/5/2023 14:41,4/5/2023 17:52,0,41,-128,-169,Barrett,0
4,3094,C-41,T-41,D-10,9,4/5/2023 5:00,4/5/2023 14:00,4/5/2023 5:34,4/5/2023 14:41,0,34,41,7,Barrett,0
4,3095,C-41,T-3,D-45,8,4/5/2023 6:00,4/5/2023 14:00,4/5/2023 5:41,4/5/2023 11:49,0,-19,-131,-112,Barrett,0
4,3096,C-41,T-35,D-59,14.5,4/5/2023 5:30,4/5/2023 20:00,4/5/2023 6:10,4/5/2023 19:04,0,40,-56,-96,Gilmour,0
4,3097,C-23,T-26,D-48,12.5,4/5/2023 5:30,4/5/2023 18:00,4/5/2023 5:29,4/5/2023 17:47,0,-1,-13,-12,Barrett,0
4,3098,C-41,T-6,D-54,14.5,4/5/2023 5:30,4/5/2023 20:00,4/5/2023 6:10,4/5/2023 19:00,0,40,-60,-100,Gilmour,0
4,3099,C-53,T-40,D-63,24,4/5/2023 6:00,4/6/2023 6:00,4/5/2023 5:41,4/6/2023 6:06,0,-19,6,25,Barrett,0
4,3100,C-41,T-39,D-16,3.5,4/5/2023 5:30,4/5/2023 9:00,4/5/2023 6:08,4/5/2023 9:59,0,38,59,21,Barrett,0
4,3101,C-23,T-30,D-57,12.5,4/5/2023 6:00,4/5/2023 18:30,4/5/2023 5:47,4/5/2023 18:17,1,-13,-13,0,Barrett,0
4,3102,C-27,T-39,D-16,12.5,4/5/2023 9:00,4/5/2023 21:30,4/5/2023 9:59,4/5/2023 21:11,0,59,-19,-78,Barrett,0
4,3103,C-23,T-36,D-13,7.5,4/5/2023 4:00,4/5/2023 11:30,4/5/2023 4:05,4/5/2023 11:36,0,5,6,1,Barrett,0
4,3104,C-23,T-36,D-13,6,4/5/2023 11:30,4/5/2023 17:30,4/5/2023 11:36,4/5/2023 17:01,0,6,-29,-35,Barrett,0
4,3105,C-41,T-17,D-62,12.5,4/5/2023 6:00,4/5/2023 18:30,4/5/2023 6:49,4/5/2023 18:01,1,49,-29,-78,Barrett,0
4,3106,C-1,T-29,D-17,8,4/5/2023 6:30,4/5/2023 14:30,4/5/2023 6:41,4/5/2023 13:37,0,11,-53,-64,Barrett,0
4,3107,C-11,T-29,D-17,5.5,4/5/2023 14:30,4/5/2023 20:00,4/5/2023 13:37,4/5/2023 19:50,1,-53,-10,43,Barrett,0
4,3108,C-27,T-31,D-38,14,4/5/2023 5:30,4/5/2023 19:30,4/5/2023 5:30,4/5/2023 19:07,0,0,-23,-23,Barrett,0
4,3109,C-41,T-25,D-41,14,4/5/2023 18:00,4/6/2023 8:00,4/5/2023 18:49,4/6/2023 7:12,0,49,-48,-97,Gilmour,0
4,3110,C-41,T-37,D-31,13,4/5/2023 6:00,4/5/2023 19:00,4/5/2023 5:47,4/5/2023 18:08,0,-13,-52,-39,Barrett,0
4,3111,C-41,T-33,D-65,12,4/5/2023 5:30,4/5/2023 17:30,4/5/2023 5:18,4/5/2023 17:44,0,-12,14,26,Barrett,0
4,3112,C-41,T-17,D-26,12,4/5/2023 18:30,4/6/2023 6:30,4/5/2023 18:01,4/6/2023 6:12,1,-29,-18,11,Barrett,0
4,3113,C-41,T-29,D-68,8.5,4/5/2023 17:30,4/6/2023 2:00,4/5/2023 17:10,4/5/2023 22:29,1,-20,-211,-191,Barrett,0
4,3114,C-41,T-4,D-1,9.5,4/6/2023 6:00,4/6/2023 15:30,4/6/2023 6:14,4/6/2023 14:20,0,14,-70,-84,Gilmour,0
4,3115,C-41,T-45,D-71,14,4/6/2023 5:00,4/6/2023 19:00,4/6/2023 6:30,4/6/2023 18:34,0,90,-26,-116,Barrett,0
4,3116,C-41,T-10,D-29,4.5,4/6/2023 5:00,4/6/2023 9:30,4/6/2023 3:30,4/6/2023 8:35,0,-90,-55,35,Wright,0
4,3117,C-23,T-10,D-29,9.5,4/6/2023 9:30,4/6/2023 19:00,4/6/2023 8:35,4/6/2023 18:15,0,-55,-45,10,Wright,0
4,3118,C-41,T-31,D-15,10.5,4/6/2023 20:00,4/7/2023 6:30,4/6/2023 20:13,4/7/2023 6:14,0,13,-16,-29,Barrett,0
4,3119,C-41,T-28,D-27,12,4/6/2023 5:30,4/6/2023 17:30,4/6/2023 6:14,4/6/2023 16:31,0,44,-59,-103,Gilmour,0
4,3120,C-41,T-20,D-70,14,4/6/2023 5:30,4/6/2023 19:30,4/6/2023 5:56,4/6/2023 18:52,0,26,-38,-64,Mason,0
4,3121,C-41,T-38,D-36,12,4/6/2023 5:30,4/6/2023 17:30,4/6/2023 5:56,4/6/2023 17:17,0,26,-13,-39,Mason,0
4,3122,C-41,T-34,D-37,11.5,4/6/2023 6:00,4/6/2023 17:30,4/6/2023 7:14,4/6/2023 17:11,0,74,-19,-93,Barrett,0
4,3123,C-41,T-41,D-10,14,4/6/2023 5:00,4/6/2023 19:00,4/6/2023 6:16,4/6/2023 18:32,0,76,-28,-104,Barrett,0
4,3124,C-41,T-41,D-61,12,4/6/2023 19:00,4/7/2023 7:00,4/6/2023 18:32,4/7/2023 7:16,0,-28,16,44,Barrett,0
4,3125,C-41,T-3,D-45,14,4/6/2023 5:00,4/6/2023 19:00,4/6/2023 6:25,4/6/2023 18:37,0,85,-23,-108,Barrett,0
4,3126,C-41,T-35,D-59,12,4/6/2023 5:30,4/6/2023 17:30,4/6/2023 6:15,4/6/2023 16:30,0,45,-60,-105,Gilmour,0
4,3127,C-41,T-40,D-63,7,4/6/2023 11:30,4/6/2023 18:30,4/6/2023 11:52,4/6/2023 17:55,0,22,-35,-57,Barrett,0
4,3128,C-41,T-47,D-22,14.5,4/6/2023 5:30,4/6/2023 20:00,4/6/2023 6:15,4/6/2023 18:31,0,45,-89,-134,Gilmour,0
4,3129,C-27,T-39,D-16,15.5,4/6/2023 4:30,4/6/2023 20:00,4/6/2023 4:46,4/6/2023 19:51,0,16,-9,-25,Barrett,0
4,3130,C-41,T-17,D-62,12,4/6/2023 6:00,4/6/2023 18:00,4/6/2023 6:12,4/6/2023 17:28,1,12,-32,-44,Barrett,0
4,3131,C-41,T-25,D-41,14,4/6/2023 18:00,4/7/2023 8:00,4/6/2023 18:48,4/7/2023 7:13,0,48,-47,-95,Gilmour,0
4,3132,C-41,T-37,D-31,11,4/6/2023 6:00,4/6/2023 17:00,4/6/2023 6:17,4/6/2023 16:15,0,17,-45,-62,Barrett,0
4,3133,C-41,T-33,D-65,3.5,4/6/2023 16:00,4/6/2023 19:30,4/6/2023 16:07,4/6/2023 18:58,0,7,-32,-39,Barrett,0
4,3134,C-41,T-33,D-65,10.5,4/6/2023 5:30,4/6/2023 16:00,4/6/2023 5:35,4/6/2023 16:07,0,5,7,2,Barrett,0
4,3135,C-41,T-9,D-9,3.5,4/6/2023 9:00,4/6/2023 12:30,4/6/2023 8:47,4/6/2023 12:04,0,-13,-26,-13,Barrett,0
4,3136,C-41,T-9,D-9,4,4/6/2023 12:30,4/6/2023 16:30,4/6/2023 12:04,4/6/2023 16:03,0,-26,-27,-1,Barrett,0
4,3137,C-41,T-17,D-26,7.5,4/6/2023 18:30,4/7/2023 2:00,4/6/2023 18:48,4/7/2023 1:16,0,18,-44,-62,Barrett,0
4,3138,C-41,T-29,D-68,4.5,4/6/2023 2:00,4/6/2023 6:30,4/6/2023 2:07,4/6/2023 6:13,0,7,-17,-24,Barrett,0
4,3139,C-41,T-30,D-68,9,4/6/2023 17:00,4/7/2023 2:00,4/6/2023 16:40,4/7/2023 2:13,1,-20,13,33,Barrett,0
4,3140,C-41,T-30,D-57,12,4/6/2023 6:00,4/6/2023 18:00,4/6/2023 6:10,4/6/2023 17:34,1,10,-26,-36,Barrett,0
4,3141,C-41,T-29,D-17,12.5,4/6/2023 6:30,4/6/2023 19:00,4/6/2023 6:13,4/6/2023 18:58,0,-17,-2,15,Barrett,0
4,3142,C-41,T-31,D-38,8,4/6/2023 6:30,4/6/2023 14:30,4/6/2023 6:40,4/6/2023 13:59,0,10,-31,-41,Barrett,0
4,3143,C-41,T-45,D-71,14,4/7/2023 5:00,4/7/2023 19:00,4/7/2023 6:25,4/7/2023 17:09,0,85,-111,-196,Barrett,0
4,3144,C-41,T-10,D-29,6.5,4/7/2023 5:00,4/7/2023 11:30,4/7/2023 5:36,4/7/2023 10:51,0,36,-39,-75,Wright,0
4,3145,C-41,T-10,D-29,17.5,4/7/2023 11:30,4/8/2023 5:00,4/7/2023 10:51,4/8/2023 3:53,0,-39,-67,-28,Wright,0
4,3146,C-41,T-34,D-37,6,4/7/2023 6:00,4/7/2023 12:00,4/7/2023 7:05,4/7/2023 12:21,0,65,21,-44,Barrett,0
4,3147,C-41,T-30,D-57,12,4/7/2023 6:00,4/7/2023 18:00,4/7/2023 5:40,4/7/2023 18:09,1,-20,9,29,Barrett,0
4,3148,C-27,T-39,D-15,10.5,4/7/2023 17:00,4/8/2023 3:30,4/7/2023 16:40,4/8/2023 3:19,1,-20,-11,9,Barrett,0
4,3149,C-41,T-20,D-70,14,4/7/2023 5:30,4/7/2023 19:30,4/7/2023 5:51,4/7/2023 19:52,0,21,22,1,Mason,0
4,3150,C-41,T-46,D-51,14,4/7/2023 5:30,4/7/2023 19:30,4/7/2023 6:33,4/7/2023 18:23,0,63,-67,-130,Waters,0
4,3151,C-41,T-34,D-37,9.5,4/7/2023 12:00,4/7/2023 21:30,4/7/2023 12:21,4/7/2023 20:26,0,21,-64,-85,Barrett,0
4,3152,C-41,T-41,D-10,14,4/7/2023 7:00,4/7/2023 21:00,4/7/2023 7:16,4/7/2023 17:18,0,16,-222,-238,Barrett,0
4,3153,C-41,T-3,D-45,14,4/7/2023 5:00,4/7/2023 19:00,4/7/2023 6:24,4/7/2023 17:14,0,84,-106,-190,Barrett,0
4,3154,C-41,T-35,D-59,13.5,4/7/2023 6:00,4/7/2023 19:30,4/7/2023 6:49,4/7/2023 18:04,0,49,-86,-135,Gilmour,0
4,3155,C-41,T-47,D-22,13.5,4/7/2023 6:00,4/7/2023 19:30,4/7/2023 6:49,4/7/2023 18:00,0,49,-90,-139,Gilmour,0
4,3156,C-27,T-26,D-48,12,4/7/2023 17:00,4/8/2023 5:00,4/7/2023 16:50,4/8/2023 4:44,0,-10,-16,-6,Barrett,0
4,3157,C-41,T-40,D-63,7.5,4/7/2023 5:00,4/7/2023 12:30,4/7/2023 5:06,4/7/2023 12:39,0,6,9,3,Barrett,0
4,3158,C-41,T-40,D-63,13.5,4/7/2023 12:30,4/8/2023 2:00,4/7/2023 12:39,4/8/2023 1:20,0,9,-40,-49,Barrett,0
4,3159,C-27,T-39,D-16,11,4/7/2023 7:00,4/7/2023 18:00,4/7/2023 7:08,4/7/2023 17:25,1,8,-35,-43,Barrett,0
4,3160,C-41,T-38,D-36,14,4/7/2023 5:30,4/7/2023 19:30,4/7/2023 5:49,4/7/2023 18:53,0,19,-37,-56,Mason,0
4,3161,C-41,T-17,D-62,12,4/7/2023 6:00,4/7/2023 18:00,4/7/2023 6:15,4/7/2023 17:41,1,15,-19,-34,Barrett,0
4,3162,C-41,T-28,D-27,13.5,4/7/2023 6:00,4/7/2023 19:30,4/7/2023 6:49,4/7/2023 18:03,0,49,-87,-136,Gilmour,0
4,3163,C-41,T-25,D-41,14,4/7/2023 18:00,4/8/2023 8:00,4/7/2023 18:47,4/8/2023 7:18,0,47,-42,-89,Gilmour,0
4,3164,C-41,T-37,D-31,12,4/7/2023 6:00,4/7/2023 18:00,4/7/2023 7:06,4/7/2023 17:25,0,66,-35,-101,Barrett,0
4,3165,C-41,T-33,D-65,12,4/7/2023 5:30,4/7/2023 17:30,4/7/2023 5:40,4/7/2023 17:04,0,10,-26,-36,Barrett,0
4,3166,C-41,T-9,D-9,6,4/7/2023 12:00,4/7/2023 18:00,4/7/2023 12:15,4/7/2023 17:45,0,15,-15,-30,Barrett,0
4,3167,C-41,T-17,D-26,4.5,4/7/2023 2:00,4/7/2023 6:30,4/7/2023 1:16,4/7/2023 6:15,1,-44,-15,29,Barrett,0
4,3168,C-41,T-17,D-26,10.5,4/7/2023 18:30,4/8/2023 5:00,4/7/2023 19:01,4/8/2023 4:24,0,31,-36,-67,Barrett,0
4,3169,C-11,T-24,D-18,13,4/7/2023 15:30,4/8/2023 4:30,4/7/2023 15:27,4/8/2023 4:01,0,-3,-29,-26,Barrett,0
4,3170,C-41,T-29,D-17,12,4/7/2023 6:00,4/7/2023 18:00,4/7/2023 6:25,4/7/2023 17:35,0,25,-25,-50,Barrett,0
4,3171,C-41,T-30,D-68,4.5,4/7/2023 2:00,4/7/2023 6:30,4/7/2023 1:40,4/7/2023 6:46,1,-20,16,36,Barrett,0
4,3172,C-23,T-36,D-13,15.5,4/7/2023 10:00,4/8/2023 1:30,4/7/2023 10:23,4/8/2023 0:50,0,23,-40,-63,Barrett,0
4,3173,C-41,T-31,D-38,9,4/7/2023 6:30,4/7/2023 15:30,4/7/2023 6:14,4/7/2023 15:21,0,-16,-9,7,Barrett,0
4,3174,C-41,T-38,D-36,14,4/8/2023 5:30,4/8/2023 19:30,4/8/2023 5:51,4/8/2023 18:50,0,21,-40,-61,Mason,0
4,3175,C-41,T-33,D-65,6,4/8/2023 6:00,4/8/2023 12:00,4/8/2023 5:52,4/8/2023 12:07,0,-8,7,15,Barrett,0
4,3176,C-41,T-45,D-71,14,4/8/2023 5:00,4/8/2023 19:00,4/8/2023 6:17,4/8/2023 17:08,0,77,-112,-189,Barrett,0
4,3177,C-41,T-10,D-29,14,4/8/2023 5:00,4/8/2023 19:00,4/8/2023 3:53,4/8/2023 17:26,0,-67,-94,-27,Wright,0
4,3178,C-41,T-34,D-37,10.5,4/8/2023 6:00,4/8/2023 16:30,4/8/2023 5:20,4/8/2023 15:47,0,-40,-43,-3,Barrett,0
4,3179,C-41,T-15,D-56,13.5,4/8/2023 21:00,4/9/2023 10:30,4/8/2023 20:47,4/9/2023 9:24,0,-13,-66,-53,Barrett,0
4,3180,C-41,T-39,D-15,11,4/8/2023 21:00,4/9/2023 8:00,4/8/2023 20:50,4/9/2023 7:38,0,-10,-22,-12,Barrett,0
4,3181,C-41,T-20,D-70,14,4/8/2023 5:30,4/8/2023 19:30,4/8/2023 5:52,4/8/2023 18:02,0,22,-88,-110,Mason,0
4,3182,C-41,T-46,D-51,14,4/8/2023 5:00,4/8/2023 19:00,4/8/2023 6:28,4/8/2023 17:54,0,88,-66,-154,Waters,0
4,3183,C-41,T-41,D-10,14,4/8/2023 5:00,4/8/2023 19:00,4/8/2023 5:44,4/8/2023 17:03,0,44,-117,-161,Barrett,0
4,3184,C-41,T-47,D-59,14,4/8/2023 6:00,4/8/2023 20:00,4/8/2023 6:43,4/8/2023 18:22,0,43,-98,-141,Gilmour,0
4,3185,C-11,T-36,D-13,7,4/8/2023 16:30,4/8/2023 23:30,4/8/2023 16:36,4/8/2023 22:56,0,6,-34,-40,Barrett,0
4,3186,C-41,T-28,D-27,14,4/8/2023 6:00,4/8/2023 20:00,4/8/2023 6:43,4/8/2023 18:27,0,43,-93,-136,Gilmour,0
4,3187,C-41,T-25,D-41,14,4/8/2023 18:00,4/9/2023 8:00,4/8/2023 18:41,4/9/2023 7:17,0,41,-43,-84,Gilmour,0
4,3188,C-41,T-37,D-31,6,4/8/2023 6:00,4/8/2023 12:00,4/8/2023 6:11,4/8/2023 11:14,0,11,-46,-57,Barrett,0
4,3189,C-41,T-9,D-9,12,4/8/2023 6:00,4/8/2023 18:00,4/8/2023 5:17,4/8/2023 18:09,0,-43,9,52,Barrett,0
4,3190,C-41,T-17,D-26,13,4/8/2023 19:00,4/9/2023 8:00,4/8/2023 19:26,4/9/2023 7:52,0,26,-8,-34,Barrett,0
4,3191,C-41,T-29,D-17,10,4/8/2023 6:30,4/8/2023 16:30,4/8/2023 6:35,4/8/2023 16:09,0,5,-21,-26,Barrett,0
4,3192,C-41,T-3,D-45,14,4/8/2023 5:00,4/8/2023 19:00,4/8/2023 6:08,4/8/2023 17:11,0,68,-109,-177,Barrett,0
4,3193,C-41,T-17,D-62,12,4/8/2023 6:00,4/8/2023 18:00,4/8/2023 6:19,4/8/2023 17:31,0,19,-29,-48,Barrett,0
4,3194,C-41,T-30,D-57,12,4/8/2023 6:00,4/8/2023 18:00,4/8/2023 6:14,4/8/2023 17:49,0,14,-11,-25,Barrett,0
4,3195,C-41,T-39,D-16,12,4/8/2023 6:00,4/8/2023 18:00,4/8/2023 6:20,4/8/2023 17:57,0,20,-3,-23,Barrett,0
4,3196,C-41,T-33,D-68,12,4/8/2023 20:00,4/9/2023 8:00,4/8/2023 19:40,4/9/2023 8:18,1,-20,18,38,Barrett,0
4,3197,C-41,T-38,D-36,14,4/9/2023 5:30,4/9/2023 19:30,4/9/2023 5:52,4/9/2023 18:55,0,22,-35,-57,Mason,0
4,3198,C-41,T-45,D-71,14,4/9/2023 5:00,4/9/2023 19:00,4/9/2023 6:06,4/9/2023 17:04,0,66,-116,-182,Barrett,0
4,3199,C-41,T-34,D-37,9.5,4/9/2023 6:00,4/9/2023 15:30,4/9/2023 5:28,4/9/2023 15:24,0,-32,-6,26,Barrett,0
4,3200,C-41,T-28,D-27,14,4/9/2023 6:00,4/9/2023 20:00,4/9/2023 6:46,4/9/2023 18:09,0,46,-111,-157,Gilmour,0
4,3201,C-41,T-20,D-70,13.5,4/9/2023 6:00,4/9/2023 19:30,4/9/2023 5:51,4/9/2023 18:50,0,-9,-40,-31,Mason,0
4,3202,C-41,T-44,D-61,14,4/9/2023 5:00,4/9/2023 19:00,4/9/2023 5:45,4/9/2023 17:06,0,45,-114,-159,Barrett,0
4,3203,C-41,T-46,D-51,14,4/9/2023 5:30,4/9/2023 19:30,4/9/2023 6:47,4/9/2023 18:42,0,77,-48,-125,Waters,0
4,3204,C-41,T-41,D-10,14,4/9/2023 5:00,4/9/2023 19:00,4/9/2023 5:47,4/9/2023 14:38,0,47,-262,-309,Barrett,0
4,3205,C-41,T-47,D-59,13.5,4/9/2023 6:00,4/9/2023 19:30,4/9/2023 6:42,4/9/2023 17:51,0,42,-99,-141,Gilmour,0
4,3206,C-41,T-8,D-54,13.5,4/9/2023 6:00,4/9/2023 19:30,4/9/2023 6:40,4/9/2023 17:54,0,40,-96,-136,Gilmour,0
4,3207,C-41,T-40,D-63,11,4/9/2023 5:00,4/9/2023 16:00,4/9/2023 5:03,4/9/2023 15:55,0,3,-5,-8,Barrett,0
4,3208,C-23,T-17,D-16,11.5,4/9/2023 8:00,4/9/2023 19:30,4/9/2023 7:52,4/9/2023 18:59,0,-8,-31,-23,Barrett,0
4,3209,C-41,T-33,D-68,9,4/9/2023 17:30,4/10/2023 2:30,4/9/2023 17:59,4/10/2023 2:23,0,29,-7,-36,Barrett,0
4,3210,C-41,T-9,D-9,13,4/9/2023 5:30,4/9/2023 18:30,4/9/2023 5:23,4/9/2023 16:59,0,-7,-91,-84,Barrett,0
4,3211,C-41,T-17,D-26,10,4/9/2023 20:00,4/10/2023 6:00,4/9/2023 20:38,4/10/2023 5:43,0,38,-17,-55,Barrett,0
4,3212,C-41,T-24,D-18,12,4/9/2023 4:30,4/9/2023 16:30,4/9/2023 4:36,4/9/2023 16:10,0,6,-20,-26,Barrett,0
4,3213,C-41,T-29,D-17,10,4/9/2023 6:00,4/9/2023 16:00,4/9/2023 6:27,4/9/2023 15:37,0,27,-23,-50,Barrett,0
4,3214,C-41,T-3,D-45,14,4/9/2023 5:00,4/9/2023 19:00,4/9/2023 6:05,4/9/2023 17:08,0,65,-112,-177,Barrett,0
4,3215,C-41,T-13,D-62,12,4/9/2023 6:00,4/9/2023 18:00,4/9/2023 7:04,4/9/2023 17:30,0,64,-30,-94,Barrett,0
4,3216,C-41,T-37,D-31,12,4/9/2023 6:00,4/9/2023 18:00,4/9/2023 6:35,4/9/2023 17:01,0,35,-59,-94,Barrett,0
4,3217,C-41,T-31,D-38,13,4/9/2023 4:30,4/9/2023 17:30,4/9/2023 5:15,4/9/2023 16:07,0,45,-83,-128,Barrett,0
4,3218,C-41,T-30,D-57,11,4/9/2023 6:00,4/9/2023 17:00,4/9/2023 6:30,4/9/2023 16:17,0,30,-43,-73,Barrett,0
4,3219,C-41,T-33,D-65,10,4/9/2023 6:00,4/9/2023 16:00,4/9/2023 6:32,4/9/2023 15:28,1,32,-32,-64,Barrett,0
4,3220,C-1,T-38,D-36,14,4/10/2023 5:30,4/10/2023 19:30,4/10/2023 5:49,4/10/2023 19:03,0,19,-27,-46,Mason,0
4,3221,C-41,T-8,D-1,7,4/10/2023 5:30,4/10/2023 12:30,4/10/2023 6:15,4/10/2023 12:43,0,45,13,-32,Gilmour,0
4,3222,C-41,T-8,D-1,7,4/10/2023 12:30,4/10/2023 19:30,4/10/2023 12:43,4/10/2023 18:16,0,13,-74,-87,Gilmour,0
4,3223,C-41,T-45,D-71,14,4/10/2023 5:00,4/10/2023 19:00,4/10/2023 6:06,4/10/2023 17:15,0,66,-105,-171,Barrett,0
4,3224,C-41,T-34,D-37,12,4/10/2023 6:00,4/10/2023 18:00,4/10/2023 7:05,4/10/2023 16:06,0,65,-114,-179,Barrett,0
4,3225,C-41,T-15,D-56,11.5,4/10/2023 6:00,4/10/2023 17:30,4/10/2023 5:55,4/10/2023 17:42,0,-5,12,17,Barrett,0
4,3226,C-41,T-28,D-27,9,4/10/2023 6:00,4/10/2023 15:00,4/10/2023 6:07,4/10/2023 15:22,0,7,22,15,Gilmour,0
4,3227,C-41,T-44,D-61,14,4/10/2023 5:00,4/10/2023 19:00,4/10/2023 5:43,4/10/2023 17:20,0,43,-100,-143,Barrett,0
4,3228,C-41,T-10,D-29,14,4/10/2023 5:00,4/10/2023 19:00,4/10/2023 5:31,4/10/2023 19:28,0,31,28,-3,Wright,0
4,3229,C-41,T-35,D-59,14,4/10/2023 5:30,4/10/2023 19:30,4/10/2023 6:06,4/10/2023 18:14,0,36,-76,-112,Gilmour,0
4,3230,C-41,T-47,D-22,14,4/10/2023 5:30,4/10/2023 19:30,4/10/2023 6:04,4/10/2023 18:19,0,34,-71,-105,Gilmour,0
4,3231,C-41,T-25,D-54,12.5,4/10/2023 5:30,4/10/2023 18:00,4/10/2023 6:03,4/10/2023 17:18,0,33,-42,-75,Gilmour,0
4,3232,C-41,T-40,D-63,13,4/10/2023 6:00,4/10/2023 19:00,4/10/2023 7:05,4/10/2023 18:41,0,65,-19,-84,Barrett,0
4,3233,C-41,T-36,D-13,10.5,4/10/2023 5:30,4/10/2023 16:00,4/10/2023 6:27,4/10/2023 15:39,0,57,-21,-78,Barrett,0
4,3234,C-41,T-28,D-27,6,4/10/2023 15:00,4/10/2023 21:00,4/10/2023 15:22,4/10/2023 20:32,0,22,-28,-50,Gilmour,0
4,3235,C-41,T-25,D-41,14,4/10/2023 18:00,4/11/2023 8:00,4/10/2023 17:18,4/11/2023 8:04,0,-42,4,46,Gilmour,0
4,3236,C-41,T-9,D-9,1.5,4/10/2023 8:00,4/10/2023 9:30,4/10/2023 7:39,4/10/2023 9:37,0,-21,7,28,Barrett,0
4,3237,C-41,T-9,D-9,8.5,4/10/2023 9:30,4/10/2023 18:00,4/10/2023 9:37,4/10/2023 17:47,0,7,-13,-20,Barrett,0
4,3238,C-41,T-24,D-18,7,4/10/2023 6:00,4/10/2023 13:00,4/10/2023 5:55,4/10/2023 13:21,0,-5,21,26,Barrett,0
4,3239,C-53,T-24,D-18,7.5,4/10/2023 13:00,4/10/2023 20:30,4/10/2023 13:21,4/10/2023 20:26,0,21,-4,-25,Barrett,0
4,3240,C-41,T-29,D-17,13,4/10/2023 6:00,4/10/2023 19:00,4/10/2023 6:17,4/10/2023 19:03,0,17,3,-14,Barrett,0
4,3241,C-41,T-3,D-45,14,4/10/2023 5:00,4/10/2023 19:00,4/10/2023 6:02,4/10/2023 17:19,0,62,-101,-163,Barrett,0
4,3242,C-41,T-13,D-62,8,4/10/2023 4:30,4/10/2023 12:30,4/10/2023 4:59,4/10/2023 11:57,0,29,-33,-62,Barrett,0
4,3243,C-41,T-41,D-10,15,4/10/2023 5:00,4/10/2023 20:00,4/10/2023 5:40,4/10/2023 18:41,0,40,-79,-119,Barrett,0
4,3244,C-41,T-39,D-16,12.5,4/10/2023 7:00,4/10/2023 19:30,4/10/2023 7:14,4/10/2023 19:07,0,14,-23,-37,Barrett,0
4,3245,C-41,T-37,D-31,11.5,4/10/2023 6:00,4/10/2023 17:30,4/10/2023 6:19,4/10/2023 17:01,0,19,-29,-48,Barrett,0
